CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0719,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.37,220.06,No
CUST0720,Male,0,No,No,5,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,56.75,295.96,Yes
CUST0721,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,28.31,2.76,No
CUST0722,Male,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,34.54,574,No
CUST0723,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.96,2829.09,No
CUST0724,Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,116.38,99.34,Yes
CUST0725,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,100.69,7308.04,Yes
CUST0726,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,73.59,1279.11,Yes
CUST0727,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.26,4271.84,Yes
CUST0728,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer,97.3,1853.23,No
CUST0729,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.27,772.96,No
CUST0730,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,118.15,584.01,No
CUST0731,Female,0,No,Yes,6,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,81.45,513.3,No
CUST0732,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,103.8,199.72,No
CUST0733,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,91.92,184.11,Yes
CUST0734,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41,634.16,No
CUST0735,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.01,1356.17,No
CUST0736,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,107.86,215.45,Yes
CUST0737,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,103.17,5560.41,No
CUST0738,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.86,459.61,Yes
CUST0739,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card,65.46,3458.42,No
CUST0740,Female,0,No,Yes,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,90.57,4173.72,No
CUST0741,Female,1,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,101.12,2832.94,No
CUST0742,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,78.92,2158.11,No
CUST0743,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.07,2733.49,No
CUST0744,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.89,199.94,No
CUST0745,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,33.97,1192.72,Yes
CUST0746,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,65.08,2529.09,No
CUST0747,Female,1,No,Yes,6,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.42,396.73,No
CUST0748,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.38,839.32,Yes
CUST0749,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.14,0,Yes
CUST0750,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.26,691.04,Yes
CUST0751,Female,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.35,2153.9,No
CUST0752,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,98.07,988.21,No
CUST0753,Male,0,No,No,19,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.26,1447.78,Yes
CUST0754,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,98.82,882.83,Yes
CUST0755,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,105.36,3989.32,Yes
CUST0756,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.21,2477.05,No
CUST0757,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.3,2952.14,Yes
CUST0758,Female,1,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,26.76,424.67,Yes
CUST0759,Male,1,Yes,No,59,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,58.35,3399.09,No
CUST0760,Female,0,No,No,64,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,105.46,6719.91,Yes
CUST0761,Male,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,30.31,711.19,No
CUST0762,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.04,109.7,Yes
CUST0763,Female,1,Yes,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card,69.39,886.66,Yes
CUST0764,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18,262.08,No
CUST0765,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,101.14,6336.34,No
CUST0766,Male,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,86.44,0,No
CUST0767,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,77.92,5587.72,No
CUST0768,Female,0,No,No,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,80.79,5253.57,No
CUST0769,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.82,2314.89,No
CUST0770,Male,0,No,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,74.95,2564.82,Yes
CUST0771,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card,56.9,1908.79,Yes
CUST0772,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,100.21,1014.06,No
CUST0773,Female,1,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,77.04,1824.79,No
CUST0774,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,121.52,132.18,No
CUST0775,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,27.58,154.74,No
CUST0776,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.86,144.6,No
CUST0777,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,105.21,6093.83,No
CUST0778,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.66,805.63,No
CUST0779,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.9,171.61,No
CUST0780,Male,0,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18,719.83,No
CUST0781,Male,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,111.12,2885.17,No
CUST0782,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,105.26,2721.97,Yes
CUST0783,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,24.77,1237.97,No
CUST0784,Male,0,No,No,58,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card,87.77,5097.41,No
CUST0785,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.66,370.51,Yes
CUST0786,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,90.84,1802.32,No
CUST0787,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,109.12,10.04,Yes
CUST0788,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,67.78,1437.12,Yes
CUST0789,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,112.16,688.33,Yes
CUST0790,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,69.28,3951.98,Yes
CUST0791,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,105.32,5242.32,No
CUST0792,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,114.64,2999.69,No
CUST0793,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,108.76,7510.41,No
CUST0794,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,76.4,1768.06,No
CUST0795,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,126.86,1751.6,No
CUST0796,Female,0,No,Yes,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,65.05,3056.46,Yes
CUST0797,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.04,30.51,Yes
CUST0798,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.19,1288.88,No
CUST0799,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,64.58,971.15,No
CUST0800,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,95.18,1017.1,Yes
CUST0801,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.66,1094.3,No
CUST0802,Female,0,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18,1173.1,No
CUST0803,Male,1,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.87,1775.55,Yes
CUST0804,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,44.4,660.71,No
CUST0805,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,72.33,1304.81,No
CUST0806,Male,1,No,No,7,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,62.83,474.25,Yes
CUST0807,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.76,697.46,No
CUST0808,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.11,852.18,Yes
CUST0809,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.77,1479.39,Yes
CUST0810,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,97.91,6932.08,Yes
CUST0811,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer,107.02,407.23,Yes
CUST0812,Female,1,No,Yes,58,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,55.48,3222.99,Yes
CUST0813,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,104.03,0,No
CUST0814,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,79.54,53.48,Yes
CUST0815,Female,1,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.25,1372.76,Yes
CUST0816,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,93.35,1086.23,Yes
CUST0817,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.72,5143.61,No
CUST0818,Male,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,105.89,532.18,Yes
CUST0819,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.09,527,No
CUST0820,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,112.29,95.43,Yes
CUST0821,Male,1,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,75.02,1992.05,No
CUST0822,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.48,2531.13,Yes
CUST0823,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.79,2111.87,Yes
CUST0824,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,90.55,3725.1,No
CUST0825,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.22,1212.86,Yes
CUST0826,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,74.71,359.6,Yes
CUST0827,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,89.36,2125.04,No
CUST0828,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,103.36,2553.99,No
CUST0829,Female,1,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,86.57,1034.27,Yes
CUST0830,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,95.11,1035.54,Yes
CUST0831,Female,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,100.05,1687.35,Yes
CUST0832,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,106.29,1283.6,Yes
CUST0833,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.23,277.09,No
CUST0834,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card,99.24,280.51,No
CUST0835,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer,70.17,5069.16,Yes
CUST0836,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,98.8,125.24,No
CUST0837,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.01,1649.35,No
CUST0838,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,113.67,1123.73,No
CUST0839,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.38,1069.73,No
CUST0840,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,111.01,1570.04,No
CUST0841,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.43,619.81,Yes
CUST0842,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,101.2,9.73,No
CUST0843,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.83,337.41,Yes
CUST0844,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.69,1811.21,Yes
CUST0845,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,62.43,549.25,No
CUST0846,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.7,4146.76,No
CUST0847,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,93.89,4416.72,No
CUST0848,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,93.41,5139.88,Yes
CUST0849,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,89.83,81.33,Yes
CUST0850,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,77.1,1327.05,No
CUST0851,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,93.8,2251.31,No
CUST0852,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.37,5575.64,No
CUST0853,Male,0,Yes,No,33,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.25,2002.7,No
CUST0854,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,99.34,188.73,Yes
CUST0855,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.54,310.36,No
CUST0856,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,102.74,7403.68,No
CUST0857,Male,1,Yes,Yes,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,74.32,0,Yes
CUST0858,Male,1,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.19,0,No
CUST0859,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.53,129.15,Yes
CUST0860,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer,71.28,33.84,No
CUST0861,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,101.19,3245.79,Yes
CUST0862,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,34.19,243.54,No
CUST0863,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,103.16,2409.01,No
CUST0864,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,83.22,768.1,No
CUST0865,Male,0,No,No,0,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,106.64,44.18,Yes
CUST0866,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.56,2001.69,No
CUST0867,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,91.62,6605.61,Yes
CUST0868,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.46,421.47,Yes
CUST0869,Male,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,116.18,2357.82,No
CUST0870,Male,1,No,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.69,1451.84,Yes
CUST0871,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.36,960.05,No
CUST0872,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,112.91,2497.41,Yes
CUST0873,Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,67.62,899.51,No
CUST0874,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.46,451.95,No
CUST0875,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,105.48,116.69,Yes
CUST0876,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36,107.35,No
CUST0877,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.72,3224.41,Yes
CUST0878,Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,79.22,1433.17,Yes
CUST0879,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.98,1934.46,No
CUST0880,Male,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.98,642.68,No
CUST0881,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,125.08,6894.86,No
CUST0882,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,75.18,82.34,No
CUST0883,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,79.96,0,Yes
CUST0884,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,32.8,8.42,No
CUST0885,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,80.41,334.46,Yes
CUST0886,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,107.53,1406.61,No
CUST0887,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.4,829.67,Yes
CUST0888,Male,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,90.95,199.04,No
CUST0889,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,64.24,930.27,No
CUST0890,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,30.87,1626.65,No
CUST0891,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.78,1962.49,No
CUST0892,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,35.84,1684.79,No
CUST0893,Female,0,No,Yes,49,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.16,4076.35,No
CUST0894,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,102.93,610.73,Yes
CUST0895,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card,97.44,1280.38,No
CUST0896,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,66.71,730.05,No
CUST0897,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,79.14,5720.05,No
